Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
170	H0E1S0	0.01	64	4	0.2	1	0	100.log	0.7140	0.9531	0.9594	1.4642	0.7129	0.6831
49	H0E1S0	0.0001	16	4	0.2	1	0	100.log	2.2539	0.6875	0.6637	2.2539	0.4321	0.4668
155	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2508	0.5510	0.5959	2.2472	0.5743	0.5933
70	H0E1S0	0.01	32	2	0.1	0	0	100.log	1.8900	0.6234	0.6061	1.9337	0.5843	0.5732
154	H0E1S0	0.01	16	4	0.1	1	0	100.log	1.5823	0.6250	0.5894	2.4220	0.5363	0.5121
39	H0E1S0	0.01	16	4	0.2	1	0	100.log	2.3958	0.6049	0.7380	2.4104	0.5042	0.5197
105	H0E1S0	0.001	16	3	0.1	1	0	100.log	2.1652	0.5624	0.5670	2.1926	0.4624	0.4883
129	H0E1S0	0.01	32	4	0.1	0	0	100.log	2.2537	1.0000	1.0000	2.2537	0.5816	0.5457
165	H0E1S0	0.001	64	3	0.2	0	0	100.log	2.2484	0.6895	0.6630	2.2489	0.6411	0.6005
86	H0E1S0	0.001	64	3	0.2	0	0	100.log	2.2087	0.6327	0.5804	2.2173	0.5822	0.5865
20	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.0724	0.5695	0.5599	2.0415	0.5332	0.5357
171	H0E1S0	0.01	64	2	0.1	0	0	100.log	2.2536	0.7500	0.7746	2.4104	0.4861	0.5390
28	H0E1S0	0.01	64	4	0.2	0	0	100.log	2.2529	0.5377	0.5188	2.2530	0.4817	0.4699
87	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2012	0.7769	0.8028	2.1664	0.5161	0.5268
195	H0E1S0	0.0001	16	2	0.2	0	0	100.log	2.2536	1.0000	1.0000	2.2537	0.6875	0.8125
124	H0E1S0	0.001	64	2	0.2	0	0	100.log	2.2393	0.6988	0.6883	2.2345	0.6405	0.6197
134	H0E1S0	0.01	64	3	0.2	0	0	100.log	3.2522	0.5612	0.5564	3.0212	0.5615	0.5260
169	H0E1S0	0.01	64	2	0.1	0	0	100.log	3.4337	0.7094	0.6875	5.7746	0.5159	0.5107
112	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2538	0.4836	0.5112	2.2538	0.5192	0.5120
66	H0E1S0	0.0001	16	2	0.1	0	0	100.log	2.2496	0.6331	0.6679	2.2511	0.5151	0.5489
143	H0E1S0	0.01	64	3	0.2	0	0	100.log	1.7131	0.8265	0.7296	4.2861	0.3956	0.4622
47	H0E1S0	0.01	32	3	0.1	1	0	100.log	5.6504	0.5026	0.5421	4.9674	0.4920	0.4870
102	H0E1S0	0.01	64	2	0.1	1	0	100.log	3.0959	0.5336	0.5400	2.8268	0.5640	0.5229
97	H0E1S0	0.01	16	3	0.1	1	0	100.log	1.8418	0.5918	0.5848	1.9055	0.5135	0.5019
64	H0E1S0	0.0001	16	3	0.2	1	0	100.log	2.2537	1.0000	1.0000	2.2538	0.6250	0.7750
