Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
116	H0E1S0	0.01	32	3	0.2	0	0	100.log	2.2001	0.8700	0.8820	2.2198	0.4150	0.4385
52	H0E1S0	0.0001	64	3	0.1	0	0	100.log	2.2395	0.7525	0.7550	2.2421	0.5641	0.5406
113	H0E1S0	0.01	32	3	0.1	0	0	100.log	2.2468	0.7689	0.7167	2.2467	0.7683	0.7123
24	H0E1S0	0.001	64	4	0.2	1	0	100.log	2.2317	0.6609	0.7660	2.2226	0.5675	0.6212
56	H0E1S0	0.001	64	4	0.2	0	0	100.log	2.2538	0.5663	0.5435	2.2538	0.4771	0.4821
93	H0E1S0	0.001	16	3	0.1	0	0	100.log	2.2535	0.8044	0.7322	2.2536	0.6083	0.6121
138	H0E1S0	0.01	64	3	0.1	1	0	100.log	2.2535	0.9100	0.9064	2.2536	0.4150	0.4363
63	H0E1S0	0.001	64	4	0.1	1	0	100.log	2.2538	0.5017	0.4972	2.2538	0.5545	0.5360
208	H0E1S0	0.001	64	4	0.1	0	0	100.log	2.2535	0.9100	0.9064	2.2536	0.4150	0.4363
121	H0E1S0	0.001	32	2	0.1	1	0	100.log	2.2534	0.5200	0.4982	2.2535	0.3899	0.4183
196	H0E1S0	0.01	16	3	0.1	1	0	100.log	2.2500	0.5481	0.5175	2.2577	0.5260	0.5064
60	H0E1S0	0.001	16	4	0.1	0	0	100.log	2.2539	0.5707	0.5432	2.2539	0.5192	0.5157
38	H0E1S0	0.001	64	3	0.2	0	0	100.log	2.2538	0.8400	0.8061	2.2539	0.5772	0.5728
232	H0E1S0	0.01	64	2	0.2	0	0	100.log	2.2539	0.7963	0.7710	2.2539	0.6019	0.6027
106	H0E1S0	0.0001	16	2	0.1	0	0	100.log	1.0629	0.8700	0.8119	2.6285	0.4059	0.4363
33	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.9378	0.6173	0.6748	2.7019	0.4626	0.4572
217	H0E1S0	0.01	64	4	0.1	1	0	100.log	0.9331	0.9050	0.8953	4.1279	0.4354	0.4870
125	H0E1S0	0.01	32	4	0.1	1	0	100.log	2.2429	0.8500	0.8219	2.2468	0.4025	0.4234
104	H0E1S0	0.0001	16	4	0.1	1	0	100.log	0.8807	0.8300	0.7791	2.1569	0.5397	0.5435
166	H0E1S0	0.0001	32	3	0.1	1	0	100.log	2.2536	0.8000	0.7603	2.2537	0.6222	0.6395
48	H0E1S0	0.01	16	2	0.2	1	0	100.log	2.2536	0.5765	0.6373	2.2535	0.6696	0.6752
29	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.2539	0.7975	0.7710	2.2539	0.5997	0.6023
75	H0E1S0	0.01	16	4	0.2	1	0	100.log	3.2335	0.4904	0.4705	2.8790	0.6240	0.6258
