Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
104	H0E3S3	0.0001	64	3	0.2	1	0.5	99.log	0.8976	0.8750	0.8333	2.2905	0.5093	0.5001
144	H0E3S3	0.01	16	2	0.2	1	2	99.log	0.8893	0.8750	0.8333	1.5440	0.6597	0.7540
85	H0E3S2	0.0001	64	4	0.2	1	1	102.log	0.9320	0.8750	0.8333	1.5985	0.6250	0.5935
172	H0E3S3	0.01	32	4	0.2	1	0.5	99.log	0.9015	0.8750	0.8333	1.5455	0.3958	0.6203
206	H0E2S2	0.01	64	3	0.1	1	1	102.log	0.8688	0.8750	0.8333	1.8431	0.5639	0.5514
207	H0E3S3	0.001	32	3	0.1	1	0.5	99.log	0.8271	0.8750	0.8333	1.9014	0.5448	0.5309
165	H0E3S3	0.0001	32	4	0.1	1	1	99.log	1.0757	0.8472	0.7906	2.1561	0.6042	0.6211
114	H0E3S3	0.0001	16	3	0.2	1	1	99.log	0.8532	0.8750	0.8333	1.4902	0.6173	0.6158
46	H0E3S3	0.001	64	3	0.1	1	1	99.log	0.8868	0.8750	0.8333	1.5875	0.4028	0.6268
57	H0E3S3	0.001	16	2	0.1	1	0.5	99.log	0.9337	0.8750	0.8333	1.5211	0.3125	0.5998
60	H0E3S3	0.01	16	2	0.2	1	0.5	99.log	1.1588	0.7917	0.8000	1.6411	0.6389	0.6435
199	H0E3S2	0.0001	64	2	0.1	1	0.5	102.log	0.8632	0.8750	0.8333	1.6083	0.6458	0.7504
50	H0E3S3	0.01	16	2	0.2	1	1	99.log	0.9077	0.8750	0.8333	1.6060	0.6597	0.7540
5	H0E3S1	0.01	64	4	0.1	1	1	101.log	0.9835	0.8750	0.8333	1.9833	0.4738	0.4975
76	H0E3S2	0.001	64	3	0.2	1	1	102.log	0.9830	0.8750	0.8333	1.7864	0.4475	0.4693
124	H0E3S3	0.01	16	3	0.1	1	0.5	99.log	0.8996	0.8750	0.8333	1.3322	0.6235	0.6307
98	H0E3S3	0.01	32	3	0.1	1	1	99.log	0.8980	0.8750	0.8333	1.5695	0.3611	0.6091
3	H0E3S3	0.01	64	2	0.2	1	2	99.log	0.9689	0.8333	0.8158	1.6481	0.5917	0.5846
103	H0E3S3	0.01	32	3	0.1	1	1	99.log	0.8265	0.8750	0.8333	1.6795	0.7006	0.6630
36	H0E2S3	0.0001	64	4	0.1	1	1	103.log	1.1990	0.7917	0.8000	1.4609	0.6528	0.6673
239	H0E2S3	0.0001	64	3	0.2	1	0.5	103.log	0.8869	0.8750	0.8333	1.4515	0.5864	0.6125
222	H0E2S2	0.01	16	3	0.1	1	2	102.log	0.8980	0.8750	0.8333	1.5695	0.3611	0.6091
113	H0E3S3	0.01	32	3	0.2	1	1	99.log	0.9934	0.8217	0.7754	2.6853	0.4782	0.4834
112	H0E3S1	0.0001	64	3	0.1	0	2	101.log	0.8764	0.8750	0.8333	1.8062	0.6281	0.5644
202	H0E2S1	0.0001	32	3	0.2	1	2	100.log	0.8673	0.8750	0.8333	2.4013	0.6111	0.5570
117	H0E3S3	0.001	32	2	0.1	1	0.5	99.log	0.8536	0.8750	0.8333	1.8659	0.5285	0.5218
78	H0E3S3	0.01	64	3	0.1	1	0.5	99.log	0.8921	0.8750	0.8333	1.3955	0.6173	0.6287
230	H0E3S2	0.0001	64	3	0.2	1	1	102.log	0.8996	0.8750	0.8333	1.3322	0.6235	0.6307
86	H0E3S3	0.01	16	3	0.1	1	0.5	99.log	0.8606	0.8750	0.8333	1.8338	0.5471	0.5333
